approach,user_id,identity_group,snapshot_index,snapshot_label,observation_id
interval,630,c05,1,days_50_100,INT-C0113
interval,631,c05,1,days_50_100,INT-C0113
interval,643,c05,1,days_50_100,INT-C0113
interval,656,c05,1,days_50_100,INT-C0113
interval,658,c05,1,days_50_100,INT-C0113
interval,685,c05,1,days_50_100,INT-C0113
interval,846,c05,1,days_50_100,INT-C0113
interval,891,c05,1,days_50_100,INT-C0113
interval,894,c05,1,days_50_100,INT-C0113
interval,920,c05,1,days_50_100,INT-C0113
interval,28,c06,1,days_50_100,INT-C0109
interval,56,c06,1,days_50_100,INT-C0109
interval,68,c06,1,days_50_100,INT-C0109
interval,95,c06,1,days_50_100,INT-C0109
interval,170,c06,1,days_50_100,INT-C0109
interval,176,c06,1,days_50_100,INT-C0109
interval,231,c06,1,days_50_100,INT-C0109
interval,242,c06,1,days_50_100,INT-C0109
interval,245,c06,1,days_50_100,INT-C0109
interval,251,c06,1,days_50_100,INT-C0109
interval,311,c06,1,days_50_100,INT-C0109
interval,329,c06,1,days_50_100,INT-C0109
interval,338,c06,1,days_50_100,INT-C0109
interval,361,c06,1,days_50_100,INT-C0109
interval,364,c06,1,days_50_100,INT-C0109
interval,427,c06,1,days_50_100,INT-C0109
interval,432,c06,1,days_50_100,INT-C0109
interval,433,c06,1,days_50_100,INT-C0109
interval,511,c06,1,days_50_100,INT-C0109
interval,531,c06,1,days_50_100,INT-C0109
interval,540,c06,1,days_50_100,INT-C0109
interval,582,c06,1,days_50_100,INT-C0109
interval,588,c06,1,days_50_100,INT-C0109
interval,624,c06,1,days_50_100,INT-C0109
interval,641,c06,1,days_50_100,INT-C0109
interval,697,c06,1,days_50_100,INT-C0109
interval,698,c06,1,days_50_100,INT-C0109
interval,736,c06,1,days_50_100,INT-C0109
interval,764,c06,1,days_50_100,INT-C0109
interval,773,c06,1,days_50_100,INT-C0109
interval,809,c06,1,days_50_100,INT-C0109
interval,840,c06,1,days_50_100,INT-C0109
interval,855,c06,1,days_50_100,INT-C0109
interval,872,c06,1,days_50_100,INT-C0109
interval,873,c06,1,days_50_100,INT-C0109
interval,887,c06,1,days_50_100,INT-C0109
interval,925,c06,1,days_50_100,INT-C0109
interval,955,c06,1,days_50_100,INT-C0109
interval,987,c06,1,days_50_100,INT-C0109
interval,994,c06,1,days_50_100,INT-C0109
interval,995,c06,1,days_50_100,INT-C0109
interval,9,c08,1,days_50_100,INT-C0106
interval,30,c08,1,days_50_100,INT-C0106
interval,45,c08,1,days_50_100,INT-C0106
interval,52,c08,1,days_50_100,INT-C0106
interval,66,c08,1,days_50_100,INT-C0106
interval,74,c08,1,days_50_100,INT-C0106
interval,77,c08,1,days_50_100,INT-C0106
interval,104,c08,1,days_50_100,INT-C0106
interval,110,c08,1,days_50_100,INT-C0106
interval,111,c08,1,days_50_100,INT-C0106
interval,112,c08,1,days_50_100,INT-C0106
interval,126,c08,1,days_50_100,INT-C0106
interval,133,c08,1,days_50_100,INT-C0106
interval,161,c08,1,days_50_100,INT-C0106
interval,166,c08,1,days_50_100,INT-C0106
interval,168,c08,1,days_50_100,INT-C0106
interval,185,c08,1,days_50_100,INT-C0106
interval,209,c08,1,days_50_100,INT-C0106
interval,227,c08,1,days_50_100,INT-C0106
interval,232,c08,1,days_50_100,INT-C0106
interval,256,c08,1,days_50_100,INT-C0106
interval,260,c08,1,days_50_100,INT-C0106
interval,264,c08,1,days_50_100,INT-C0106
interval,267,c08,1,days_50_100,INT-C0106
interval,294,c08,1,days_50_100,INT-C0106
interval,305,c08,1,days_50_100,INT-C0106
interval,313,c08,1,days_50_100,INT-C0106
interval,332,c08,1,days_50_100,INT-C0106
interval,356,c08,1,days_50_100,INT-C0106
interval,375,c08,1,days_50_100,INT-C0106
interval,392,c08,1,days_50_100,INT-C0106
interval,416,c08,1,days_50_100,INT-C0106
interval,435,c08,1,days_50_100,INT-C0106
interval,439,c08,1,days_50_100,INT-C0106
interval,447,c08,1,days_50_100,INT-C0106
interval,459,c08,1,days_50_100,INT-C0106
interval,472,c08,1,days_50_100,INT-C0106
interval,475,c08,1,days_50_100,INT-C0106
interval,479,c08,1,days_50_100,INT-C0106
interval,500,c08,1,days_50_100,INT-C0106
interval,556,c08,1,days_50_100,INT-C0106
interval,557,c08,1,days_50_100,INT-C0106
interval,573,c08,1,days_50_100,INT-C0106
interval,575,c08,1,days_50_100,INT-C0106
interval,586,c08,1,days_50_100,INT-C0106
interval,602,c08,1,days_50_100,INT-C0106
interval,648,c08,1,days_50_100,INT-C0106
interval,655,c08,1,days_50_100,INT-C0106
interval,674,c08,1,days_50_100,INT-C0106
interval,699,c08,1,days_50_100,INT-C0106
interval,743,c08,1,days_50_100,INT-C0106
interval,759,c08,1,days_50_100,INT-C0106
interval,762,c08,1,days_50_100,INT-C0106
interval,765,c08,1,days_50_100,INT-C0106
interval,782,c08,1,days_50_100,INT-C0106
interval,803,c08,1,days_50_100,INT-C0106
interval,859,c08,1,days_50_100,INT-C0106
interval,868,c08,1,days_50_100,INT-C0106
interval,885,c08,1,days_50_100,INT-C0106
interval,889,c08,1,days_50_100,INT-C0106
interval,912,c08,1,days_50_100,INT-C0106
interval,944,c08,1,days_50_100,INT-C0106
interval,984,c08,1,days_50_100,INT-C0106
interval,986,c08,1,days_50_100,INT-C0106
interval,17,c05,2,days_100_150,INT-C0207
interval,24,c05,2,days_100_150,INT-C0207
interval,67,c05,2,days_100_150,INT-C0207
interval,92,c05,2,days_100_150,INT-C0207
interval,122,c05,2,days_100_150,INT-C0207
interval,136,c05,2,days_100_150,INT-C0207
interval,142,c05,2,days_100_150,INT-C0207
interval,160,c05,2,days_100_150,INT-C0207
interval,181,c05,2,days_100_150,INT-C0207
interval,190,c05,2,days_100_150,INT-C0207
interval,200,c05,2,days_100_150,INT-C0207
interval,267,c05,2,days_100_150,INT-C0207
interval,274,c05,2,days_100_150,INT-C0207
interval,280,c05,2,days_100_150,INT-C0207
interval,302,c05,2,days_100_150,INT-C0207
interval,316,c05,2,days_100_150,INT-C0207
interval,344,c05,2,days_100_150,INT-C0207
interval,353,c05,2,days_100_150,INT-C0207
interval,360,c05,2,days_100_150,INT-C0207
interval,373,c05,2,days_100_150,INT-C0207
interval,391,c05,2,days_100_150,INT-C0207
interval,392,c05,2,days_100_150,INT-C0207
interval,408,c05,2,days_100_150,INT-C0207
interval,428,c05,2,days_100_150,INT-C0207
interval,445,c05,2,days_100_150,INT-C0207
interval,493,c05,2,days_100_150,INT-C0207
interval,526,c05,2,days_100_150,INT-C0207
interval,530,c05,2,days_100_150,INT-C0207
interval,543,c05,2,days_100_150,INT-C0207
interval,561,c05,2,days_100_150,INT-C0207
interval,629,c05,2,days_100_150,INT-C0207
interval,630,c05,2,days_100_150,INT-C0207
interval,631,c05,2,days_100_150,INT-C0207
interval,637,c05,2,days_100_150,INT-C0207
interval,643,c05,2,days_100_150,INT-C0207
interval,647,c05,2,days_100_150,INT-C0207
interval,656,c05,2,days_100_150,INT-C0207
interval,658,c05,2,days_100_150,INT-C0207
interval,685,c05,2,days_100_150,INT-C0207
interval,739,c05,2,days_100_150,INT-C0207
interval,838,c05,2,days_100_150,INT-C0207
interval,846,c05,2,days_100_150,INT-C0207
interval,857,c05,2,days_100_150,INT-C0207
interval,891,c05,2,days_100_150,INT-C0207
interval,915,c05,2,days_100_150,INT-C0207
interval,920,c05,2,days_100_150,INT-C0207
interval,944,c05,2,days_100_150,INT-C0207
interval,952,c05,2,days_100_150,INT-C0207
interval,953,c05,2,days_100_150,INT-C0207
interval,963,c05,2,days_100_150,INT-C0207
interval,971,c05,2,days_100_150,INT-C0207
interval,28,c06,2,days_100_150,INT-C0208
interval,56,c06,2,days_100_150,INT-C0208
interval,68,c06,2,days_100_150,INT-C0208
interval,95,c06,2,days_100_150,INT-C0208
interval,226,c06,2,days_100_150,INT-C0208
interval,231,c06,2,days_100_150,INT-C0208
interval,245,c06,2,days_100_150,INT-C0208
interval,251,c06,2,days_100_150,INT-C0208
interval,264,c06,2,days_100_150,INT-C0208
interval,269,c06,2,days_100_150,INT-C0208
interval,311,c06,2,days_100_150,INT-C0208
interval,329,c06,2,days_100_150,INT-C0208
interval,338,c06,2,days_100_150,INT-C0208
interval,361,c06,2,days_100_150,INT-C0208
interval,364,c06,2,days_100_150,INT-C0208
interval,399,c06,2,days_100_150,INT-C0208
interval,427,c06,2,days_100_150,INT-C0208
interval,432,c06,2,days_100_150,INT-C0208
interval,433,c06,2,days_100_150,INT-C0208
interval,482,c06,2,days_100_150,INT-C0208
interval,511,c06,2,days_100_150,INT-C0208
interval,531,c06,2,days_100_150,INT-C0208
interval,540,c06,2,days_100_150,INT-C0208
interval,582,c06,2,days_100_150,INT-C0208
interval,606,c06,2,days_100_150,INT-C0208
interval,624,c06,2,days_100_150,INT-C0208
interval,641,c06,2,days_100_150,INT-C0208
interval,697,c06,2,days_100_150,INT-C0208
interval,698,c06,2,days_100_150,INT-C0208
interval,736,c06,2,days_100_150,INT-C0208
interval,764,c06,2,days_100_150,INT-C0208
interval,773,c06,2,days_100_150,INT-C0208
interval,789,c06,2,days_100_150,INT-C0208
interval,809,c06,2,days_100_150,INT-C0208
interval,815,c06,2,days_100_150,INT-C0208
interval,819,c06,2,days_100_150,INT-C0208
interval,840,c06,2,days_100_150,INT-C0208
interval,855,c06,2,days_100_150,INT-C0208
interval,872,c06,2,days_100_150,INT-C0208
interval,873,c06,2,days_100_150,INT-C0208
interval,910,c06,2,days_100_150,INT-C0208
interval,925,c06,2,days_100_150,INT-C0208
interval,955,c06,2,days_100_150,INT-C0208
interval,987,c06,2,days_100_150,INT-C0208
interval,994,c06,2,days_100_150,INT-C0208
interval,30,c08,2,days_100_150,INT-C0206
interval,45,c08,2,days_100_150,INT-C0206
interval,52,c08,2,days_100_150,INT-C0206
interval,66,c08,2,days_100_150,INT-C0206
interval,74,c08,2,days_100_150,INT-C0206
interval,77,c08,2,days_100_150,INT-C0206
interval,104,c08,2,days_100_150,INT-C0206
interval,110,c08,2,days_100_150,INT-C0206
interval,111,c08,2,days_100_150,INT-C0206
interval,112,c08,2,days_100_150,INT-C0206
interval,126,c08,2,days_100_150,INT-C0206
interval,133,c08,2,days_100_150,INT-C0206
interval,166,c08,2,days_100_150,INT-C0206
interval,168,c08,2,days_100_150,INT-C0206
interval,186,c08,2,days_100_150,INT-C0206
interval,209,c08,2,days_100_150,INT-C0206
interval,232,c08,2,days_100_150,INT-C0206
interval,256,c08,2,days_100_150,INT-C0206
interval,260,c08,2,days_100_150,INT-C0206
interval,266,c08,2,days_100_150,INT-C0206
interval,294,c08,2,days_100_150,INT-C0206
interval,305,c08,2,days_100_150,INT-C0206
interval,313,c08,2,days_100_150,INT-C0206
interval,318,c08,2,days_100_150,INT-C0206
interval,332,c08,2,days_100_150,INT-C0206
interval,356,c08,2,days_100_150,INT-C0206
interval,416,c08,2,days_100_150,INT-C0206
interval,435,c08,2,days_100_150,INT-C0206
interval,439,c08,2,days_100_150,INT-C0206
interval,447,c08,2,days_100_150,INT-C0206
interval,459,c08,2,days_100_150,INT-C0206
interval,472,c08,2,days_100_150,INT-C0206
interval,478,c08,2,days_100_150,INT-C0206
interval,500,c08,2,days_100_150,INT-C0206
interval,517,c08,2,days_100_150,INT-C0206
interval,523,c08,2,days_100_150,INT-C0206
interval,539,c08,2,days_100_150,INT-C0206
interval,556,c08,2,days_100_150,INT-C0206
interval,557,c08,2,days_100_150,INT-C0206
interval,564,c08,2,days_100_150,INT-C0206
interval,573,c08,2,days_100_150,INT-C0206
interval,574,c08,2,days_100_150,INT-C0206
interval,575,c08,2,days_100_150,INT-C0206
interval,586,c08,2,days_100_150,INT-C0206
interval,602,c08,2,days_100_150,INT-C0206
interval,648,c08,2,days_100_150,INT-C0206
interval,674,c08,2,days_100_150,INT-C0206
interval,699,c08,2,days_100_150,INT-C0206
interval,743,c08,2,days_100_150,INT-C0206
interval,759,c08,2,days_100_150,INT-C0206
interval,762,c08,2,days_100_150,INT-C0206
interval,765,c08,2,days_100_150,INT-C0206
interval,782,c08,2,days_100_150,INT-C0206
interval,803,c08,2,days_100_150,INT-C0206
interval,814,c08,2,days_100_150,INT-C0206
interval,868,c08,2,days_100_150,INT-C0206
interval,885,c08,2,days_100_150,INT-C0206
interval,908,c08,2,days_100_150,INT-C0206
interval,912,c08,2,days_100_150,INT-C0206
interval,949,c08,2,days_100_150,INT-C0206
interval,984,c08,2,days_100_150,INT-C0206
interval,24,c05,3,days_150_200,INT-C0306
interval,35,c05,3,days_150_200,INT-C0306
interval,67,c05,3,days_150_200,INT-C0306
interval,87,c05,3,days_150_200,INT-C0306
interval,141,c05,3,days_150_200,INT-C0306
interval,160,c05,3,days_150_200,INT-C0306
interval,167,c05,3,days_150_200,INT-C0306
interval,181,c05,3,days_150_200,INT-C0306
interval,188,c05,3,days_150_200,INT-C0306
interval,190,c05,3,days_150_200,INT-C0306
interval,207,c05,3,days_150_200,INT-C0306
interval,241,c05,3,days_150_200,INT-C0306
interval,274,c05,3,days_150_200,INT-C0306
interval,280,c05,3,days_150_200,INT-C0306
interval,301,c05,3,days_150_200,INT-C0306
interval,344,c05,3,days_150_200,INT-C0306
interval,353,c05,3,days_150_200,INT-C0306
interval,360,c05,3,days_150_200,INT-C0306
interval,373,c05,3,days_150_200,INT-C0306
interval,391,c05,3,days_150_200,INT-C0306
interval,408,c05,3,days_150_200,INT-C0306
interval,421,c05,3,days_150_200,INT-C0306
interval,424,c05,3,days_150_200,INT-C0306
interval,445,c05,3,days_150_200,INT-C0306
interval,461,c05,3,days_150_200,INT-C0306
interval,469,c05,3,days_150_200,INT-C0306
interval,493,c05,3,days_150_200,INT-C0306
interval,512,c05,3,days_150_200,INT-C0306
interval,526,c05,3,days_150_200,INT-C0306
interval,530,c05,3,days_150_200,INT-C0306
interval,547,c05,3,days_150_200,INT-C0306
interval,552,c05,3,days_150_200,INT-C0306
interval,561,c05,3,days_150_200,INT-C0306
interval,614,c05,3,days_150_200,INT-C0306
interval,629,c05,3,days_150_200,INT-C0306
interval,630,c05,3,days_150_200,INT-C0306
interval,631,c05,3,days_150_200,INT-C0306
interval,645,c05,3,days_150_200,INT-C0306
interval,656,c05,3,days_150_200,INT-C0306
interval,658,c05,3,days_150_200,INT-C0306
interval,685,c05,3,days_150_200,INT-C0306
interval,709,c05,3,days_150_200,INT-C0306
interval,795,c05,3,days_150_200,INT-C0306
interval,817,c05,3,days_150_200,INT-C0306
interval,841,c05,3,days_150_200,INT-C0306
interval,846,c05,3,days_150_200,INT-C0306
interval,847,c05,3,days_150_200,INT-C0306
interval,851,c05,3,days_150_200,INT-C0306
interval,891,c05,3,days_150_200,INT-C0306
interval,920,c05,3,days_150_200,INT-C0306
interval,954,c05,3,days_150_200,INT-C0306
interval,957,c05,3,days_150_200,INT-C0306
interval,963,c05,3,days_150_200,INT-C0306
interval,978,c05,3,days_150_200,INT-C0306
interval,988,c05,3,days_150_200,INT-C0306
interval,28,c06,3,days_150_200,INT-C0309
interval,56,c06,3,days_150_200,INT-C0309
interval,68,c06,3,days_150_200,INT-C0309
interval,95,c06,3,days_150_200,INT-C0309
interval,175,c06,3,days_150_200,INT-C0309
interval,231,c06,3,days_150_200,INT-C0309
interval,245,c06,3,days_150_200,INT-C0309
interval,251,c06,3,days_150_200,INT-C0309
interval,264,c06,3,days_150_200,INT-C0309
interval,269,c06,3,days_150_200,INT-C0309
interval,275,c06,3,days_150_200,INT-C0309
interval,311,c06,3,days_150_200,INT-C0309
interval,329,c06,3,days_150_200,INT-C0309
interval,338,c06,3,days_150_200,INT-C0309
interval,361,c06,3,days_150_200,INT-C0309
interval,364,c06,3,days_150_200,INT-C0309
interval,380,c06,3,days_150_200,INT-C0309
interval,427,c06,3,days_150_200,INT-C0309
interval,432,c06,3,days_150_200,INT-C0309
interval,433,c06,3,days_150_200,INT-C0309
interval,440,c06,3,days_150_200,INT-C0309
interval,482,c06,3,days_150_200,INT-C0309
interval,511,c06,3,days_150_200,INT-C0309
interval,531,c06,3,days_150_200,INT-C0309
interval,540,c06,3,days_150_200,INT-C0309
interval,582,c06,3,days_150_200,INT-C0309
interval,606,c06,3,days_150_200,INT-C0309
interval,624,c06,3,days_150_200,INT-C0309
interval,641,c06,3,days_150_200,INT-C0309
interval,698,c06,3,days_150_200,INT-C0309
interval,737,c06,3,days_150_200,INT-C0309
interval,764,c06,3,days_150_200,INT-C0309
interval,773,c06,3,days_150_200,INT-C0309
interval,789,c06,3,days_150_200,INT-C0309
interval,809,c06,3,days_150_200,INT-C0309
interval,819,c06,3,days_150_200,INT-C0309
interval,840,c06,3,days_150_200,INT-C0309
interval,849,c06,3,days_150_200,INT-C0309
interval,863,c06,3,days_150_200,INT-C0309
interval,872,c06,3,days_150_200,INT-C0309
interval,873,c06,3,days_150_200,INT-C0309
interval,887,c06,3,days_150_200,INT-C0309
interval,910,c06,3,days_150_200,INT-C0309
interval,925,c06,3,days_150_200,INT-C0309
interval,955,c06,3,days_150_200,INT-C0309
interval,983,c06,3,days_150_200,INT-C0309
interval,987,c06,3,days_150_200,INT-C0309
interval,994,c06,3,days_150_200,INT-C0309
interval,30,c08,3,days_150_200,INT-C0304
interval,52,c08,3,days_150_200,INT-C0304
interval,74,c08,3,days_150_200,INT-C0304
interval,77,c08,3,days_150_200,INT-C0304
interval,104,c08,3,days_150_200,INT-C0304
interval,110,c08,3,days_150_200,INT-C0304
interval,111,c08,3,days_150_200,INT-C0304
interval,112,c08,3,days_150_200,INT-C0304
interval,126,c08,3,days_150_200,INT-C0304
interval,133,c08,3,days_150_200,INT-C0304
interval,166,c08,3,days_150_200,INT-C0304
interval,168,c08,3,days_150_200,INT-C0304
interval,182,c08,3,days_150_200,INT-C0304
interval,186,c08,3,days_150_200,INT-C0304
interval,204,c08,3,days_150_200,INT-C0304
interval,209,c08,3,days_150_200,INT-C0304
interval,232,c08,3,days_150_200,INT-C0304
interval,256,c08,3,days_150_200,INT-C0304
interval,260,c08,3,days_150_200,INT-C0304
interval,266,c08,3,days_150_200,INT-C0304
interval,267,c08,3,days_150_200,INT-C0304
interval,294,c08,3,days_150_200,INT-C0304
interval,305,c08,3,days_150_200,INT-C0304
interval,307,c08,3,days_150_200,INT-C0304
interval,313,c08,3,days_150_200,INT-C0304
interval,332,c08,3,days_150_200,INT-C0304
interval,356,c08,3,days_150_200,INT-C0304
interval,392,c08,3,days_150_200,INT-C0304
interval,416,c08,3,days_150_200,INT-C0304
interval,425,c08,3,days_150_200,INT-C0304
interval,435,c08,3,days_150_200,INT-C0304
interval,439,c08,3,days_150_200,INT-C0304
interval,447,c08,3,days_150_200,INT-C0304
interval,449,c08,3,days_150_200,INT-C0304
interval,459,c08,3,days_150_200,INT-C0304
interval,472,c08,3,days_150_200,INT-C0304
interval,478,c08,3,days_150_200,INT-C0304
interval,479,c08,3,days_150_200,INT-C0304
interval,500,c08,3,days_150_200,INT-C0304
interval,517,c08,3,days_150_200,INT-C0304
interval,539,c08,3,days_150_200,INT-C0304
interval,556,c08,3,days_150_200,INT-C0304
interval,557,c08,3,days_150_200,INT-C0304
interval,573,c08,3,days_150_200,INT-C0304
interval,574,c08,3,days_150_200,INT-C0304
interval,575,c08,3,days_150_200,INT-C0304
interval,586,c08,3,days_150_200,INT-C0304
interval,602,c08,3,days_150_200,INT-C0304
interval,648,c08,3,days_150_200,INT-C0304
interval,674,c08,3,days_150_200,INT-C0304
interval,699,c08,3,days_150_200,INT-C0304
interval,704,c08,3,days_150_200,INT-C0304
interval,730,c08,3,days_150_200,INT-C0304
interval,743,c08,3,days_150_200,INT-C0304
interval,759,c08,3,days_150_200,INT-C0304
interval,762,c08,3,days_150_200,INT-C0304
interval,765,c08,3,days_150_200,INT-C0304
interval,782,c08,3,days_150_200,INT-C0304
interval,794,c08,3,days_150_200,INT-C0304
interval,800,c08,3,days_150_200,INT-C0304
interval,803,c08,3,days_150_200,INT-C0304
interval,814,c08,3,days_150_200,INT-C0304
interval,868,c08,3,days_150_200,INT-C0304
interval,869,c08,3,days_150_200,INT-C0304
interval,885,c08,3,days_150_200,INT-C0304
interval,889,c08,3,days_150_200,INT-C0304
interval,908,c08,3,days_150_200,INT-C0304
interval,912,c08,3,days_150_200,INT-C0304
interval,948,c08,3,days_150_200,INT-C0304
interval,949,c08,3,days_150_200,INT-C0304
interval,984,c08,3,days_150_200,INT-C0304
interval,1,c01,4,days_200_250,INT-C0405
interval,18,c01,4,days_200_250,INT-C0405
interval,42,c01,4,days_200_250,INT-C0405
interval,46,c01,4,days_200_250,INT-C0405
interval,50,c01,4,days_200_250,INT-C0405
interval,69,c01,4,days_200_250,INT-C0405
interval,76,c01,4,days_200_250,INT-C0405
interval,84,c01,4,days_200_250,INT-C0405
interval,96,c01,4,days_200_250,INT-C0405
interval,97,c01,4,days_200_250,INT-C0405
interval,102,c01,4,days_200_250,INT-C0405
interval,103,c01,4,days_200_250,INT-C0405
interval,106,c01,4,days_200_250,INT-C0405
interval,125,c01,4,days_200_250,INT-C0405
interval,132,c01,4,days_200_250,INT-C0405
interval,139,c01,4,days_200_250,INT-C0405
interval,154,c01,4,days_200_250,INT-C0405
interval,164,c01,4,days_200_250,INT-C0405
interval,174,c01,4,days_200_250,INT-C0405
interval,206,c01,4,days_200_250,INT-C0405
interval,223,c01,4,days_200_250,INT-C0405
interval,303,c01,4,days_200_250,INT-C0405
interval,309,c01,4,days_200_250,INT-C0405
interval,310,c01,4,days_200_250,INT-C0405
interval,322,c01,4,days_200_250,INT-C0405
interval,323,c01,4,days_200_250,INT-C0405
interval,337,c01,4,days_200_250,INT-C0405
interval,343,c01,4,days_200_250,INT-C0405
interval,368,c01,4,days_200_250,INT-C0405
interval,378,c01,4,days_200_250,INT-C0405
interval,399,c01,4,days_200_250,INT-C0405
interval,402,c01,4,days_200_250,INT-C0405
interval,420,c01,4,days_200_250,INT-C0405
interval,460,c01,4,days_200_250,INT-C0405
interval,477,c01,4,days_200_250,INT-C0405
interval,489,c01,4,days_200_250,INT-C0405
